,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
9262,734,2,1,52,6,71283,2,0,1,38984,0
9263,542,0,1,31,3,0,2,1,1,115217,0
9264,414,1,0,60,3,0,2,1,1,93844,0
9265,675,0,1,38,1,104016,1,0,0,22068,1
9266,683,0,1,38,5,127616,1,1,0,123846,0
9267,748,0,0,32,5,154737,2,1,1,172638,0
9268,596,1,0,29,2,0,2,1,1,1591,0
9269,642,0,0,35,4,125476,1,1,1,91775,0
9270,499,0,1,21,3,176511,1,1,1,153920,0
9271,649,1,1,47,8,110783,1,1,1,71420,0
9272,739,0,0,42,2,141642,2,1,0,172149,0
9273,616,0,0,31,1,0,2,1,1,54706,0
9274,560,1,1,33,9,0,1,0,1,183358,0
9275,427,2,0,42,1,75681,1,1,1,57098,0
9276,435,0,0,54,3,0,1,1,0,156910,1
9277,633,0,0,29,7,0,1,1,1,130224,0
9278,443,0,0,35,6,161111,1,0,0,13946,0
9279,727,0,0,62,5,0,2,0,1,38652,0
9280,674,0,1,45,6,72494,1,0,1,140041,0
9281,661,0,1,31,3,133964,1,1,1,166187,0
9282,619,1,0,34,1,0,1,1,0,139919,0
9283,562,0,1,27,3,0,2,1,0,28137,0
9284,633,0,0,61,3,157201,1,0,1,50368,0
9285,551,1,1,48,5,95679,1,0,0,94978,0
9286,720,2,1,29,7,106230,1,1,1,69903,1
9287,688,0,1,32,5,0,2,0,1,177607,0
9288,635,2,1,36,9,81231,2,1,0,196731,0
9289,561,0,1,31,1,81480,2,1,1,65234,0
9290,850,0,0,33,8,73059,1,1,1,186281,0
9291,636,0,0,36,5,117559,2,1,1,111573,0
9292,461,2,1,74,1,186445,2,1,1,196767,0
9293,771,2,1,38,5,137657,2,1,0,72985,0
9294,713,0,0,36,8,133889,1,1,1,143265,0
9295,658,2,1,45,9,134562,1,1,1,159268,0
9296,586,2,1,56,9,100781,2,1,1,54448,0
9297,737,0,0,30,8,174356,1,0,0,31928,0
9298,742,2,0,27,5,190125,2,0,0,21793,0
9299,824,0,0,26,7,146266,1,1,0,21903,1
9300,701,2,0,41,9,164046,1,1,0,49405,0
9301,623,1,1,43,4,123536,2,0,0,154908,0
9302,744,0,0,36,10,0,2,1,1,182867,0
9303,698,1,1,38,1,171848,1,0,0,16957,0
9304,616,0,0,40,9,0,2,0,0,93717,0
9305,662,0,1,39,5,139562,2,1,0,61636,0
9306,594,0,0,37,2,0,2,0,1,95864,0
9307,685,0,0,40,2,168001,2,1,1,167400,0
9308,742,0,0,27,0,0,2,0,1,131534,0
9309,678,2,0,83,6,123356,1,0,1,92934,0
9310,651,1,0,47,2,0,2,1,1,119808,0
9311,585,2,0,50,2,125845,1,1,0,9439,1
9312,579,2,0,40,10,45408,2,1,0,18732,0
9313,722,2,1,37,0,125977,1,0,0,160162,0
9314,613,2,1,51,7,147262,1,1,1,53630,1
9315,694,0,0,42,8,133767,1,1,0,36405,0
9316,550,2,0,49,0,108806,3,1,0,61446,1
9317,741,0,0,42,6,106036,1,1,0,194686,1
9318,668,1,1,69,9,0,1,0,1,134483,0
9319,529,0,1,27,1,0,2,1,1,37769,0
9320,636,0,0,31,6,0,2,1,1,2382,0
9321,563,1,0,61,1,82182,1,1,0,106826,1
9322,767,0,1,35,9,0,2,1,0,39511,0
9323,644,0,0,50,9,76817,4,1,0,196371,1
9324,780,2,0,71,9,142550,2,1,1,122506,0
9325,635,1,1,41,10,0,2,1,1,61994,0
9326,641,2,0,35,2,103711,1,0,1,192464,1
9327,593,1,1,40,2,0,1,1,1,5194,0
9328,540,2,1,35,7,128369,2,1,0,198256,0
9329,663,1,0,35,5,0,2,1,1,62634,0
9330,630,0,0,34,9,0,2,1,1,114006,0
9331,605,2,0,19,8,166133,1,1,1,107994,0
9332,710,2,1,62,9,148214,1,1,0,48571,1
9333,755,0,1,78,5,121206,1,1,1,76016,0
9334,641,1,0,25,10,0,2,1,1,180808,0
9335,737,2,0,50,4,127552,2,1,0,4225,0
9336,695,0,0,49,9,159458,1,1,0,135841,0
9337,466,2,1,47,5,102085,1,1,1,183536,1
9338,558,2,0,58,2,142537,1,1,1,88791,0
9339,665,1,0,29,1,182781,2,1,1,63732,0
9340,737,0,0,45,10,0,2,1,0,1364,0
9341,654,0,0,29,7,0,2,1,1,149184,0
9342,619,0,1,28,3,0,2,1,0,53394,0
9343,845,2,1,43,3,152063,2,1,0,97910,0
9344,727,0,1,28,2,110997,1,1,0,101433,0
9345,582,0,0,50,2,148942,1,1,1,116944,0
9346,716,0,0,41,9,0,1,1,1,113267,0
9347,660,1,1,36,0,84438,1,1,1,181449,0
9348,664,0,1,34,7,93920,1,0,0,179913,0
9349,801,0,0,43,4,158713,2,0,0,98586,0
9350,615,1,0,42,4,0,3,0,1,120321,0
9351,718,2,0,63,7,123204,1,1,1,100538,0
9352,667,0,0,40,8,72945,2,1,0,98931,0
9353,670,1,0,37,0,178742,1,1,1,194493,0
9354,590,0,0,43,8,0,2,1,1,143628,0
9355,739,1,1,40,8,0,1,1,0,167030,0
9356,373,0,0,42,7,0,1,1,0,77786,1
9357,418,0,1,46,9,0,1,1,1,81014,1
9358,837,0,1,29,9,0,2,1,1,41866,0
9359,645,2,0,43,9,140121,1,1,0,11302,1
9360,552,2,0,39,2,132906,1,0,1,149384,0
9361,580,2,0,45,2,179334,2,1,1,169303,0
9362,684,0,0,35,3,137179,1,1,1,37264,0
9363,634,1,0,35,3,0,2,1,1,19515,0
9364,607,0,1,49,9,119960,2,1,0,103068,0
9365,802,0,0,29,9,127414,1,1,1,134459,0
9366,736,0,1,36,6,0,1,1,0,70496,0
9367,629,0,1,40,9,137409,1,1,0,175877,1
9368,737,0,0,28,8,0,2,1,0,106390,0
9369,718,1,1,39,2,0,1,1,1,52138,0
9370,561,0,0,43,4,0,4,0,0,18522,1
9371,641,0,0,31,9,112494,1,1,1,32231,0
9372,677,0,0,30,1,78133,1,0,1,174225,0
9373,641,1,1,36,1,0,2,1,0,102021,0
9374,658,1,1,32,5,145553,1,1,1,31484,0
9375,659,2,0,48,4,123593,2,1,0,82469,1
9376,567,0,1,47,2,0,1,0,0,110900,1
9377,584,0,1,26,0,146286,1,1,0,105105,0
9378,709,1,1,35,1,111827,2,1,0,12674,0
9379,690,1,1,26,2,0,2,1,1,93255,0
9380,627,0,0,70,1,94416,1,0,1,145299,0
9381,765,1,0,45,2,91549,1,1,1,47139,0
9382,645,0,1,38,7,59568,1,1,1,167723,0
9383,716,0,1,23,2,94464,2,0,1,185900,0
9384,771,0,1,57,4,0,1,0,0,85876,1
9385,687,2,0,44,8,95368,2,1,1,1787,0
9386,717,2,1,33,10,102185,2,1,0,23231,0
9387,524,0,0,32,1,144875,1,0,0,187740,0
9388,679,1,0,39,5,0,2,1,1,100060,0
9389,538,0,1,32,2,0,1,1,1,80130,0
9390,752,2,1,37,5,113291,2,1,1,132467,0
9391,846,1,0,61,0,0,2,1,1,96202,0
9392,532,1,1,39,0,0,2,1,0,94977,0
9393,670,2,0,43,9,111677,1,1,0,178827,1
9394,597,2,1,35,8,131101,1,1,1,192852,0
9395,627,2,0,52,1,76101,2,0,1,177238,0
9396,700,1,1,40,2,0,2,1,0,199753,0
9397,766,0,1,52,7,92510,2,0,1,66193,0
9398,488,0,1,34,2,0,2,1,1,181270,0
9399,694,0,0,39,5,77652,1,1,1,25407,0
9400,639,0,1,31,3,98360,1,0,0,20973,0
9401,705,2,1,46,4,115518,1,0,0,76544,1
9402,810,2,0,69,3,27288,1,1,1,110509,0
9403,638,0,1,36,6,0,1,1,0,164247,0
9404,595,1,1,43,5,0,2,0,0,105149,0
9405,575,0,0,36,7,0,1,1,1,55868,1
9406,850,0,0,31,6,131996,2,1,1,178747,0
9407,419,1,1,27,2,121580,1,0,1,134720,0
9408,640,0,0,55,10,132436,1,1,0,978,0
9409,570,1,0,34,10,0,2,0,1,183387,0
9410,640,2,1,46,5,107978,2,1,0,155876,0
9411,689,2,1,40,4,78119,4,1,0,119259,1
9412,725,0,0,26,6,98684,1,0,0,133720,0
9413,751,0,1,44,10,0,2,1,0,170634,0
9414,544,1,1,53,9,0,1,1,0,125692,1
9415,768,2,1,43,2,129264,2,0,0,19150,0
9416,648,2,0,37,6,131753,1,1,0,86894,0
9417,577,1,1,33,6,0,2,1,0,57975,0
9418,639,1,1,27,2,0,1,1,1,82938,0
9419,686,2,0,26,1,57422,1,1,1,79189,0
9420,657,0,1,28,7,0,2,0,1,5177,0
9421,613,0,0,34,5,144094,1,1,0,44510,0
9422,701,0,0,33,9,147510,1,1,0,190611,0
9423,578,1,1,28,8,161592,1,1,0,177834,0
9424,689,0,1,40,1,0,2,1,1,119446,0
9425,687,1,1,72,4,0,2,1,1,50267,0
9426,499,1,1,53,1,75225,2,0,0,144849,1
9427,693,1,1,39,0,0,2,0,0,81901,0
9428,737,0,1,70,9,87542,2,1,1,42576,0
9429,651,0,1,32,8,144581,1,1,1,87609,0
9430,753,0,0,33,5,122568,2,1,1,82820,0
9431,523,1,1,24,5,172231,1,0,1,155144,0
9432,458,2,1,28,2,171932,2,1,1,9578,0
9433,643,0,0,39,7,0,2,1,1,170392,0
9434,638,1,1,34,7,0,2,0,0,3946,0
9435,685,2,0,38,4,111798,2,1,1,102184,0
9436,684,0,0,38,4,0,3,1,0,75609,0
9437,670,0,1,27,5,79336,1,1,1,26170,0
9438,701,2,0,63,3,120916,3,0,0,144727,1
9439,705,0,1,31,3,142905,1,1,1,58134,0
9440,593,1,0,27,10,0,3,0,0,94620,1
9441,651,0,1,33,1,96834,1,1,0,108764,0
9442,741,0,0,37,9,105261,2,1,1,149503,0
9443,596,2,0,54,1,123544,1,1,1,120314,1
9444,581,2,0,41,2,127913,2,1,1,44205,0
9445,689,1,1,28,5,95328,1,1,0,6129,1
9446,544,0,0,30,4,73218,1,0,1,126796,0
9447,718,0,1,41,1,0,2,0,1,27509,1
9448,583,2,0,35,8,149995,2,1,0,42143,0
9449,663,2,0,28,8,123674,2,1,1,87985,0
9450,666,2,0,33,2,124125,1,1,0,81884,0
9451,524,1,0,29,3,159035,1,1,0,2705,1
9452,599,0,0,27,5,0,2,1,0,30546,0
9453,667,0,0,27,7,156811,1,1,1,149402,0
9454,727,0,0,52,4,0,2,1,1,118429,0
9455,689,1,1,55,4,0,2,1,1,58442,0
9456,639,0,0,39,6,150555,1,1,0,30414,0
9457,678,0,0,28,2,109137,1,1,1,58814,0
9458,523,0,0,36,8,158351,2,1,0,155304,0
9459,650,0,1,47,9,0,1,1,0,187943,0
9460,744,1,0,35,7,0,2,1,1,43036,0
9461,697,0,0,40,4,0,2,0,1,26543,0
9462,800,1,1,46,6,0,2,1,0,171928,0
9463,664,0,0,24,7,0,1,0,1,35611,0
9464,740,0,0,39,9,0,2,1,0,19047,0
9465,835,0,1,56,2,0,2,1,1,39820,0
9466,559,0,0,52,2,0,1,1,0,129013,1
9467,676,1,0,36,1,82729,1,1,0,113810,0
9468,613,2,1,45,9,142765,2,1,0,34749,0
9469,713,0,1,25,4,121172,1,1,1,56268,0
9470,751,2,1,28,10,132932,2,1,1,46630,0
9471,523,0,0,22,8,123374,1,1,1,124906,0
9472,775,2,1,74,0,161371,1,1,1,134869,0
9473,608,1,0,45,4,0,2,0,0,36697,1
9474,673,0,0,51,8,79563,2,1,1,172200,0
9475,616,0,0,46,2,0,2,1,0,137136,0
9476,650,2,1,48,7,138232,1,1,0,57594,0
9477,655,0,1,41,5,0,1,0,0,36548,1
9478,782,2,1,53,1,81571,1,1,0,182960,1
9479,781,1,0,35,1,0,2,0,0,42117,0
9480,593,0,1,33,0,95927,1,1,0,199478,0
9481,505,1,0,35,8,116932,1,1,0,91092,0
9482,707,0,0,40,1,0,2,1,0,14090,1
9483,692,0,1,36,3,79551,1,0,1,178267,0
9484,813,2,0,30,1,116416,1,0,1,85808,0
9485,850,1,0,37,4,88141,1,1,0,109659,0
9486,753,0,0,32,6,177729,1,1,1,161642,0
9487,850,1,1,32,5,0,1,1,1,3830,0
9488,671,1,0,32,6,123912,2,1,1,146636,0
9489,791,0,1,33,3,0,1,1,1,144413,1
9490,624,0,0,80,3,0,1,1,1,65801,0
9491,649,0,1,35,4,108306,1,1,1,192486,0
9492,732,2,1,48,4,102962,1,1,0,120852,1
9493,664,0,1,36,0,103502,1,1,1,146191,0
9494,789,2,0,43,8,119654,2,0,1,148412,1
9495,680,0,0,33,10,183768,1,1,0,164119,0
9496,701,0,0,37,1,0,2,1,0,163457,0
9497,684,0,1,25,1,0,2,0,1,144978,0
9498,586,0,1,52,6,140900,1,1,1,67288,0
9499,522,2,1,25,5,94049,2,1,0,103269,0
9500,739,1,1,27,8,98926,1,1,1,106969,0
9501,835,2,0,18,2,142872,1,1,1,117632,0
9502,790,1,0,29,3,46057,2,1,1,189777,0
9503,671,0,1,48,6,119769,1,0,1,66032,0
9504,560,0,1,44,5,143244,1,1,0,98661,0
9505,651,0,0,28,10,79562,1,1,1,74687,0
9506,682,0,0,69,6,0,2,0,1,149604,0
9507,808,0,0,41,0,0,1,1,1,79888,0
9508,644,1,0,26,8,96659,2,1,1,138775,0
9509,688,0,0,29,1,0,2,1,0,154695,0
9510,617,0,1,26,2,165947,2,0,1,168834,0
9511,738,0,0,33,4,92676,1,1,0,105817,0
9512,663,0,0,45,5,83195,1,1,1,48682,0
9513,515,0,0,48,5,129387,1,0,1,147955,1
9514,845,0,1,28,9,0,2,1,1,56185,0
9515,639,1,0,38,9,130233,1,1,1,81861,0
9516,557,0,1,32,3,123502,1,1,1,69826,0
9517,543,2,0,37,8,140894,2,1,1,118059,0
9518,585,2,0,44,7,163867,1,1,1,112333,0
9519,610,0,1,27,2,0,2,1,0,14546,0
9520,727,2,1,18,2,93816,2,1,0,126172,0
9521,540,1,1,40,8,0,2,1,0,3560,0
9522,418,0,0,35,7,0,2,1,1,88878,0
9523,660,0,1,32,0,114668,1,1,0,84605,0
9524,850,2,0,38,5,146756,1,1,0,78268,0
9525,618,0,1,46,6,150213,1,1,0,120668,1
9526,642,2,0,18,5,111183,2,0,1,10063,0
9527,850,0,1,40,9,99816,1,1,1,163989,1
9528,739,0,0,34,9,0,1,1,0,60584,0
9529,508,0,1,41,5,0,2,1,1,94170,0
9530,667,0,0,41,6,0,2,0,0,167181,0
9531,741,0,1,60,5,0,1,1,1,38914,0
9532,592,0,0,29,7,0,2,1,1,91196,0
9533,651,2,1,45,6,86714,1,1,0,85869,1
9534,773,1,0,52,2,0,2,1,0,57337,0
9535,850,1,0,41,8,132838,1,1,1,175347,0
9536,550,2,1,42,10,128707,1,1,0,63092,1
9537,783,0,0,40,6,0,2,1,0,109742,0
9538,777,0,0,29,2,0,2,1,0,124489,0
9539,659,0,0,29,6,123192,1,1,1,56971,1
9540,727,2,0,46,3,115248,4,1,0,130752,1
9541,603,0,0,38,8,59360,1,1,1,191457,0
9542,644,1,0,37,9,0,2,1,1,96442,0
9543,647,0,1,35,6,112668,1,0,1,122584,0
9544,648,2,1,37,7,138503,2,1,0,57215,0
9545,721,1,0,57,1,0,1,1,1,195940,0
9546,524,0,0,29,7,0,2,1,1,105448,0
9547,626,0,1,34,3,0,2,1,1,37870,0
9548,569,0,0,43,7,0,2,1,0,52534,0
9549,578,1,0,36,1,157267,2,1,0,141533,0
9550,769,0,1,40,9,133871,1,1,1,50568,0
9551,694,2,0,31,4,141989,2,1,0,26116,0
9552,664,0,1,41,5,0,1,1,1,152054,0
9553,646,0,0,38,7,0,2,1,0,1528,0
9554,779,0,1,29,3,46388,3,1,0,127939,1
9555,782,2,1,72,5,148666,1,1,0,2605,1
9556,769,2,0,34,7,115101,1,0,0,57841,1
9557,655,2,0,67,6,148363,1,1,1,186995,0
9558,623,1,0,46,4,0,1,1,0,5549,1
9559,705,1,1,39,8,144102,1,1,1,11682,0
9560,686,0,0,41,5,128876,3,1,1,106939,1
9561,678,2,0,36,6,118448,2,1,0,53172,0
9562,738,0,0,39,5,0,2,1,1,114388,0
9563,703,0,0,28,9,0,2,0,1,2151,0
9564,554,1,0,42,1,0,2,0,1,183492,0
9565,582,0,1,38,9,135979,4,1,1,76582,1
9566,644,0,0,37,6,117271,2,1,0,104217,1
9567,724,0,0,29,4,0,1,1,0,8982,0
9568,593,0,0,33,1,0,2,0,0,9984,0
9569,710,1,1,30,10,0,2,1,0,19500,0
9570,631,0,0,35,8,129205,1,1,1,79146,0
9571,739,1,1,41,8,0,1,1,0,191694,1
9572,644,1,0,18,7,0,1,0,1,59645,1
9573,652,2,0,35,7,104015,2,1,1,55207,0
9574,554,1,0,37,3,0,2,1,0,166177,0
9575,483,0,1,30,9,0,2,0,0,136356,0
9576,669,2,1,42,1,103873,1,1,0,148611,0
9577,841,2,1,52,3,112383,1,1,0,85516,1
9578,662,0,0,34,2,117731,2,0,1,55120,0
9579,821,2,0,45,0,135827,2,1,1,131778,0
9580,783,0,0,38,9,114135,1,1,0,153269,0
9581,850,0,1,28,9,0,2,1,1,164864,0
9582,559,0,0,62,6,118756,1,1,1,20367,0
9583,602,1,0,34,8,98382,1,1,0,39542,0
9584,563,2,0,41,2,100520,1,1,1,19412,1
9585,695,1,1,35,7,79858,2,1,1,127977,0
9586,546,0,1,20,6,0,1,0,1,20508,0
9587,719,2,1,76,10,95052,1,1,0,176244,0
9588,539,2,0,42,1,177728,1,1,0,105013,0
9589,632,0,0,71,3,83116,1,1,1,27597,0
9590,772,2,0,34,7,111565,1,1,1,121073,0
9591,708,1,0,40,8,83015,1,1,0,101089,0
9592,668,2,1,28,1,124511,1,0,0,114258,0
9593,738,0,1,67,1,130652,1,0,1,22762,0
9594,785,0,0,55,5,0,2,1,1,7008,0
9595,597,0,0,61,5,0,2,1,1,81299,0
9596,531,0,0,37,7,121854,1,1,0,147521,0
9597,509,0,0,26,10,0,2,1,1,6177,0
9598,508,0,0,35,1,86893,1,0,0,59374,0
9599,749,2,1,32,7,79523,1,0,1,157648,0
9600,621,2,1,55,7,131033,1,0,1,75685,1
9601,659,0,1,33,7,89939,1,1,0,136540,0
9602,634,2,1,59,3,95727,1,0,0,97939,1
9603,675,0,0,39,7,0,2,0,1,36267,0
9604,770,0,0,31,3,155047,2,1,1,186064,0
9605,736,0,1,29,9,0,2,0,0,176152,0
9606,524,0,0,44,10,118569,2,0,0,82117,0
9607,674,0,0,28,5,0,1,1,1,151925,0
9608,700,1,0,44,9,0,2,1,0,142287,0
9609,741,0,1,35,1,0,2,1,0,36557,0
9610,455,0,0,40,1,0,3,0,1,129975,0
9611,608,1,0,37,2,130461,1,1,0,21967,0
9612,776,0,0,36,1,0,2,1,0,53477,0
9613,635,0,0,33,1,0,3,0,0,178067,1
9614,746,0,1,37,4,0,2,0,1,171039,0
9615,692,1,1,47,3,0,2,1,0,150802,1
9616,683,1,0,35,9,61172,1,0,0,82951,0
9617,591,2,1,35,2,90194,2,1,0,57064,0
9618,581,0,1,24,3,95508,1,1,1,45755,0
9619,684,2,0,35,3,99967,1,1,1,176882,0
9620,561,1,0,37,4,101470,1,0,1,88838,0
9621,718,2,1,33,4,70541,1,0,0,88592,0
9622,590,0,0,31,8,112211,1,1,0,26261,0
9623,573,0,1,47,8,154543,1,1,0,29586,0
9624,350,0,1,40,0,111098,1,1,1,172321,1
9625,504,2,1,44,0,131873,2,1,1,158036,1
9626,813,1,0,27,1,137275,1,0,1,115733,0
9627,641,1,0,31,3,153316,1,1,0,59927,0
9628,662,0,1,22,9,0,2,1,1,44377,0
9629,497,1,0,44,2,121250,1,0,1,79691,0
9630,716,0,0,31,8,109578,2,1,1,51503,0
9631,526,0,1,37,5,53573,1,1,0,62830,0
9632,760,2,1,34,6,58003,1,1,0,90346,0
9633,669,0,1,31,6,113000,1,1,0,40467,0
9634,655,0,0,27,10,0,2,1,0,51620,0
9635,547,0,1,49,2,0,1,0,0,65466,1
9636,648,2,1,40,5,139973,1,1,1,667,1
9637,790,0,1,31,2,151290,1,1,1,172437,0
9638,744,2,1,50,1,121498,2,0,1,106061,1
9639,761,1,1,32,4,103515,2,1,1,177622,0
9640,750,0,1,35,3,0,1,1,0,191520,0
9641,680,0,0,34,9,0,2,1,1,95686,0
9642,704,1,0,38,6,106687,1,1,0,173776,0
9643,521,0,1,41,2,0,2,1,1,113089,0
9644,452,0,1,35,8,0,2,1,1,149614,0
9645,695,0,1,31,5,106089,1,0,0,99537,0
9646,850,1,0,71,10,69608,1,1,0,97893,1
9647,625,0,0,31,5,0,2,0,1,90,0
9648,608,2,1,40,7,96202,1,0,0,161154,0
9649,715,0,1,38,0,0,2,1,1,332,0
9650,834,1,0,33,5,0,2,1,0,66285,0
9651,469,0,0,33,1,127818,1,1,0,163477,0
9652,480,0,1,40,7,0,1,1,0,170332,1
9653,527,2,0,58,3,137318,1,1,1,126144,0
9654,834,1,0,34,5,0,2,0,0,53437,0
9655,583,0,1,40,4,55776,2,1,0,26920,0
9656,696,2,0,32,4,84421,1,0,1,52314,0
9657,606,0,0,32,5,83161,1,1,1,116885,0
9658,713,0,1,39,10,0,2,1,1,126263,0
9659,821,2,0,42,3,87807,2,1,1,64613,0
9660,550,0,1,30,4,0,2,1,0,89216,0
9661,675,0,1,39,6,0,2,0,0,83419,0
9662,748,1,0,39,3,0,2,1,1,123998,0
9663,606,2,0,40,9,95293,2,0,1,96985,0
9664,726,2,0,30,7,92847,1,1,0,146154,0
9665,547,0,0,30,6,0,2,1,1,18471,0
9666,758,1,0,35,5,0,2,1,0,95009,0
9667,596,0,0,37,2,0,1,0,1,121175,0
9668,720,1,0,34,3,0,2,1,1,77047,0
9669,674,0,0,37,3,0,1,1,0,158049,0
9670,756,0,1,32,4,0,2,1,0,147040,0
9671,649,2,0,78,4,68345,2,1,1,142566,0
9672,613,2,0,28,7,76656,2,1,1,185483,0
9673,643,0,0,62,9,0,2,0,0,155870,0
9674,600,0,0,31,8,0,2,1,1,121555,0
9675,735,1,0,39,1,60374,1,1,0,40223,0
9676,585,0,1,34,1,0,1,1,1,75503,0
9677,724,2,0,33,4,88046,1,0,1,186942,1
9678,635,1,0,29,2,0,2,0,0,117173,0
9679,472,0,0,19,9,0,2,1,0,3453,0
9680,590,0,0,36,1,0,2,1,0,48876,0
9681,651,1,1,63,8,129968,1,1,1,11830,0
9682,686,2,1,39,4,157731,2,1,0,162820,0
9683,606,0,0,32,6,0,2,0,1,36540,0
9684,781,0,0,33,3,89276,1,1,0,6959,0
9685,593,0,0,45,4,138825,1,0,0,10828,0
9686,793,0,0,63,4,103729,2,1,1,80272,0
9687,791,0,1,31,10,75499,1,1,0,22184,0
9688,850,0,0,68,5,169445,1,1,1,186335,0
9689,698,0,1,57,9,111359,2,1,0,105715,0
9690,846,0,1,34,10,142388,2,0,1,68393,1
9691,765,0,0,42,4,123311,2,1,1,82868,0
9692,574,1,0,52,7,115532,1,1,0,196257,0
9693,617,2,1,51,10,167273,1,0,0,93439,1
9694,581,0,0,25,5,77886,2,1,0,150319,0
9695,710,2,0,37,6,135795,1,0,1,46523,0
9696,550,0,0,32,8,97514,1,1,1,199138,0
9697,533,2,0,51,6,127545,2,0,0,79559,1
9698,779,0,0,49,9,106160,1,0,0,116893,0
9699,763,0,1,23,2,0,2,1,0,153983,0
9700,563,1,1,36,4,143680,2,1,1,63531,0
9701,678,1,0,38,3,124483,1,1,0,126253,0
9702,644,1,1,31,5,86006,1,1,1,73922,0
9703,682,2,1,43,7,111094,2,1,1,64679,0
9704,625,0,0,22,9,0,2,1,0,157072,0
9705,733,1,0,36,1,0,2,0,1,108377,0
9706,512,0,1,30,6,0,2,1,0,88827,0
9707,642,0,1,41,7,115171,1,1,1,37674,0
9708,737,2,1,22,10,111543,2,0,0,106327,0
9709,575,0,1,57,8,137936,1,1,1,84475,0
9710,543,2,1,37,3,122304,2,0,0,33998,0
9711,521,2,0,41,8,120586,1,0,1,20491,0
9712,637,0,0,32,3,0,2,1,1,197827,0
9713,714,0,0,40,9,46520,1,1,1,96687,0
9714,726,1,1,56,2,105473,1,1,1,46044,0
9715,680,1,1,34,7,0,2,1,0,98949,0
9716,812,2,0,39,5,115730,3,1,1,185599,1
9717,757,1,0,30,3,145396,1,0,1,198341,0
9718,710,1,0,62,3,131078,2,1,0,119348,1
9719,516,2,1,47,9,128298,1,0,0,149614,1
9720,803,0,1,40,6,165526,1,1,0,12328,0
9721,560,0,1,38,5,83714,1,1,1,33245,0
9722,679,0,1,36,3,0,2,1,1,2243,0
9723,526,0,0,32,7,125540,1,0,0,86786,0
9724,485,0,0,41,2,100254,2,1,1,12706,0
9725,625,0,1,36,3,0,2,1,0,41295,1
9726,773,1,0,43,7,138150,1,1,1,177357,0
9727,530,0,1,45,1,0,1,0,1,190663,1
9728,616,2,1,43,7,95984,1,0,1,115262,1
9729,651,0,0,23,10,0,2,1,1,170099,0
9730,586,2,0,38,2,136858,1,0,1,189143,0
9731,607,2,0,29,7,102609,1,1,0,163257,0
9732,724,1,0,39,3,0,2,0,1,95562,0
9733,733,0,0,64,3,0,2,1,1,75272,0
9734,667,2,0,70,3,77356,2,1,1,20881,0
9735,700,0,1,32,8,110923,2,1,1,161845,1
9736,659,1,0,78,2,151675,1,0,1,49978,0
9737,710,1,0,22,8,0,3,1,0,107292,0
9738,760,0,0,37,7,0,1,0,0,32863,1
9739,677,0,1,25,3,0,2,1,0,179608,0
9740,798,2,1,29,8,80204,2,1,0,70223,0
9741,758,0,0,35,7,0,2,1,0,77951,0
9742,715,0,0,45,4,0,2,1,1,55043,0
9743,752,2,0,32,9,115587,2,0,1,101677,0
9744,586,2,0,46,8,106968,1,1,1,79366,1
9745,818,0,0,36,4,0,2,1,1,8037,0
9746,490,2,1,41,0,139659,1,1,1,176254,0
9747,610,2,1,69,5,86038,3,0,0,192743,1
9748,627,2,0,24,5,102773,2,1,0,56793,1
9749,533,0,1,35,8,0,2,1,1,187900,0
9750,708,0,1,51,8,70754,1,1,1,92920,1
9751,681,0,0,59,4,122781,1,0,1,140166,0
9752,690,0,0,21,8,0,2,1,1,155782,0
9753,656,2,0,68,7,153545,1,1,1,186574,0
9754,673,1,0,40,1,121629,1,1,1,3258,0
9755,806,2,0,36,8,167983,2,1,1,106714,0
9756,648,1,1,43,7,81153,1,1,1,144532,1
9757,501,0,0,35,6,99760,1,1,1,13591,0
9758,556,2,1,43,4,125890,1,1,1,74854,0
9759,627,0,1,27,2,0,2,1,0,125451,0
9760,652,0,0,31,2,119148,1,0,0,149740,0
9761,807,2,1,60,1,72948,2,1,1,17355,0
9762,708,2,0,21,8,133974,2,1,0,50294,0
9763,619,0,0,27,1,154483,1,1,0,156394,0
9764,601,0,0,40,10,98627,2,0,0,77977,0
9765,445,0,0,64,2,136770,1,0,1,43678,0
9766,800,2,0,39,4,95252,1,1,0,13906,0
9767,554,0,0,33,3,117413,1,1,1,12766,0
9768,714,2,0,54,4,137986,2,0,1,51308,1
9769,656,0,0,44,10,143571,1,0,0,127444,0
9770,520,0,0,49,5,121197,1,1,0,72577,1
9771,480,1,0,39,5,121626,1,1,1,82438,0
9772,660,2,0,30,1,84440,2,1,1,60485,0
9773,532,0,0,36,4,0,2,1,1,132798,0
9774,679,0,0,42,1,0,2,0,0,71823,0
9775,780,0,1,26,3,140356,1,1,0,117144,0
9776,747,0,0,29,7,0,2,1,1,141706,0
9777,705,0,1,39,3,92224,1,1,1,54517,0
9778,732,0,1,43,9,0,2,1,0,183147,0
9779,515,1,0,40,10,121355,1,1,0,138360,0
9780,816,2,1,40,9,109003,1,1,1,79580,0
9781,641,0,1,48,3,147341,1,1,1,157458,1
9782,509,0,0,18,7,102983,1,1,0,171770,0
9783,601,2,1,49,4,96252,2,1,0,104263,0
9784,527,0,0,39,4,0,2,1,0,167183,1
9785,455,0,1,27,5,155879,2,0,0,70774,0
